provider,lat,lon,num_stops_per_week,score
County of Kaua'i - Transportation Agency,21.97339,-159.72169,40,1.0
County of Kaua'i - Transportation Agency,21.97156,-159.71983,40,1.0
County of Kaua'i - Transportation Agency,21.97007,-159.71755,40,1.0
County of Kaua'i - Transportation Agency,21.96827,-159.71477,40,1.0
County of Kaua'i - Transportation Agency,21.96596,-159.71108,40,1.0
County of Kaua'i - Transportation Agency,21.96316,-159.70704,40,1.0
County of Kaua'i - Transportation Agency,21.95434,-159.66666,40,1.0
County of Kaua'i - Transportation Agency,21.90801,-159.59445,40,1.0
County of Kaua'i - Transportation Agency,21.9092,-159.5883,40,1.0
County of Kaua'i - Transportation Agency,21.92501,-159.52739,40,1.0
County of Kaua'i - Transportation Agency,21.96733,-159.39447,73,2.0
County of Kaua'i - Transportation Agency,22.00145,-159.76139,7,1.0
County of Kaua'i - Transportation Agency,21.98305,-159.74285,7,1.0
County of Kaua'i - Transportation Agency,21.96905,-159.71579,69,2.0
County of Kaua'i - Transportation Agency,21.96331,-159.7029,46,2.0
County of Kaua'i - Transportation Agency,21.96091,-159.67124,69,2.0
County of Kaua'i - Transportation Agency,21.95893,-159.67415,40,1.0
County of Kaua'i - Transportation Agency,21.95871,-159.67405,29,1.0
County of Kaua'i - Transportation Agency,21.95759,-159.67047,67,2.0
County of Kaua'i - Transportation Agency,21.93491,-159.64408,69,2.0
County of Kaua'i - Transportation Agency,21.9165,-159.61734,69,2.0
County of Kaua'i - Transportation Agency,21.90336,-159.58606,69,2.0
County of Kaua'i - Transportation Agency,21.89979,-159.56136,54,2.0
County of Kaua'i - Transportation Agency,21.9236,-159.53577,69,2.0
County of Kaua'i - Transportation Agency,21.92254,-159.5292,30,1.0
County of Kaua'i - Transportation Agency,21.92289,-159.5231,99,2.0
County of Kaua'i - Transportation Agency,21.98493,-159.36892,38,1.0
County of Kaua'i - Transportation Agency,21.9231,-159.50093,70,2.0
County of Kaua'i - Transportation Agency,21.97016,-159.38587,73,2.0
County of Kaua'i - Transportation Agency,21.96874,-159.39719,106,2.0
County of Kaua'i - Transportation Agency,21.92324,-159.5013,29,1.0
County of Kaua'i - Transportation Agency,21.90842,-159.5797,29,1.0
County of Kaua'i - Transportation Agency,21.90938,-159.58762,29,1.0
County of Kaua'i - Transportation Agency,21.90808,-159.59499,29,1.0
