provider,lat,lon,num_stops_per_week,score
Hawaii County Mass Transit Agency,19.72401,-155.08466,117,4.0
Hawaii County Mass Transit Agency,19.71917,-155.07886,58,2.0
Hawaii County Mass Transit Agency,19.71814,-155.07772,58,2.0
Hawaii County Mass Transit Agency,19.70984,-155.0763,34,2.0
Hawaii County Mass Transit Agency,19.70557,-155.07788,56,2.0
Hawaii County Mass Transit Agency,19.70361,-155.07901,56,2.0
Hawaii County Mass Transit Agency,19.70145,-155.07628,56,2.0
Hawaii County Mass Transit Agency,19.70477,-155.07068,34,2.0
Hawaii County Mass Transit Agency,19.70576,-155.06604,34,2.0
Hawaii County Mass Transit Agency,19.69939,-155.0605,59,3.0
Hawaii County Mass Transit Agency,19.69768,-155.0615,64,3.0
Hawaii County Mass Transit Agency,19.62164,-155.04001,5,1.0
Hawaii County Mass Transit Agency,19.59188,-155.05919,5,1.0
Hawaii County Mass Transit Agency,19.55135,-155.10679,5,1.0
Hawaii County Mass Transit Agency,19.48823,-155.15149,5,1.0
Hawaii County Mass Transit Agency,19.43378,-155.23036,4,1.0
Hawaii County Mass Transit Agency,19.42789,-155.23603,5,1.0
Hawaii County Mass Transit Agency,19.42361,-155.24092,5,1.0
Hawaii County Mass Transit Agency,19.42947,-155.25731,10,1.0
Hawaii County Mass Transit Agency,19.42814,-155.23542,5,1.0
Hawaii County Mass Transit Agency,19.4295,-155.23214,5,1.0
Hawaii County Mass Transit Agency,19.48841,-155.1512,5,1.0
Hawaii County Mass Transit Agency,19.54937,-155.10849,5,1.0
Hawaii County Mass Transit Agency,19.59146,-155.05938,5,1.0
Hawaii County Mass Transit Agency,19.62151,-155.03995,5,1.0
Hawaii County Mass Transit Agency,19.62263,-155.03911,20,1.0
Hawaii County Mass Transit Agency,19.7059,-155.06508,22,2.0
Hawaii County Mass Transit Agency,19.70591,-155.069,22,2.0
Hawaii County Mass Transit Agency,19.70487,-155.07072,22,2.0
Hawaii County Mass Transit Agency,19.70992,-155.07619,22,2.0
Hawaii County Mass Transit Agency,19.71539,-155.08402,9,1.0
Hawaii County Mass Transit Agency,19.55718,-155.09781,2,1.0
Hawaii County Mass Transit Agency,20.04275,-155.59702,45,2.0
Hawaii County Mass Transit Agency,20.01692,-155.65308,22,2.0
Hawaii County Mass Transit Agency,20.02251,-155.66031,17,1.0
Hawaii County Mass Transit Agency,20.02156,-155.66595,67,3.0
Hawaii County Mass Transit Agency,20.0219,-155.6708,38,2.0
Hawaii County Mass Transit Agency,20.02243,-155.67492,11,1.0
Hawaii County Mass Transit Agency,20.02589,-155.68536,11,1.0
Hawaii County Mass Transit Agency,20.02726,-155.72124,11,1.0
Hawaii County Mass Transit Agency,20.02837,-155.7163,11,1.0
Hawaii County Mass Transit Agency,20.02579,-155.68543,11,1.0
Hawaii County Mass Transit Agency,20.02233,-155.67495,11,1.0
Hawaii County Mass Transit Agency,20.02179,-155.67078,20,1.0
Hawaii County Mass Transit Agency,20.04262,-155.59692,14,1.0
Hawaii County Mass Transit Agency,20.07635,-155.4705,44,2.0
Hawaii County Mass Transit Agency,20.07709,-155.46765,44,2.0
Hawaii County Mass Transit Agency,20.07736,-155.46387,44,2.0
Hawaii County Mass Transit Agency,20.03958,-155.36903,16,1.0
Hawaii County Mass Transit Agency,19.98514,-155.23679,16,1.0
Hawaii County Mass Transit Agency,19.8941,-155.12574,16,1.0
Hawaii County Mass Transit Agency,19.87097,-155.11443,8,1.0
Hawaii County Mass Transit Agency,19.83583,-155.10454,6,1.0
Hawaii County Mass Transit Agency,19.82965,-155.10423,16,1.0
Hawaii County Mass Transit Agency,19.78965,-155.09478,3,1.0
Hawaii County Mass Transit Agency,19.7837,-155.09349,3,1.0
Hawaii County Mass Transit Agency,19.72895,-155.09164,3,1.0
Hawaii County Mass Transit Agency,19.72286,-155.08194,25,2.0
Hawaii County Mass Transit Agency,19.78271,-155.09248,23,2.0
Hawaii County Mass Transit Agency,19.83031,-155.10401,24,2.0
Hawaii County Mass Transit Agency,19.89419,-155.12566,28,2.0
Hawaii County Mass Transit Agency,19.98522,-155.23608,28,2.0
Hawaii County Mass Transit Agency,20.03967,-155.36894,28,2.0
Hawaii County Mass Transit Agency,20.03841,-155.61707,24,2.0
Hawaii County Mass Transit Agency,20.0366,-155.62463,24,2.0
Hawaii County Mass Transit Agency,20.02611,-155.65714,24,2.0
Hawaii County Mass Transit Agency,19.92465,-155.88611,37,2.0
Hawaii County Mass Transit Agency,19.91569,-155.88272,29,2.0
Hawaii County Mass Transit Agency,19.95007,-155.85909,34,2.0
Hawaii County Mass Transit Agency,19.94123,-155.85642,30,2.0
Hawaii County Mass Transit Agency,19.65303,-156.00136,34,2.0
Hawaii County Mass Transit Agency,19.71617,-155.97774,10,1.0
Hawaii County Mass Transit Agency,20.02264,-155.6769,3,1.0
Hawaii County Mass Transit Agency,20.02698,-155.65414,12,1.0
Hawaii County Mass Transit Agency,20.03647,-155.6247,16,1.0
Hawaii County Mass Transit Agency,20.03831,-155.61694,8,1.0
Hawaii County Mass Transit Agency,19.78259,-155.0926,15,1.0
Hawaii County Mass Transit Agency,19.99383,-155.82228,18,1.0
Hawaii County Mass Transit Agency,20.00796,-155.82474,19,1.0
Hawaii County Mass Transit Agency,19.64031,-155.99686,16,1.0
Hawaii County Mass Transit Agency,19.63953,-155.99422,16,1.0
Hawaii County Mass Transit Agency,19.63753,-155.99277,16,1.0
Hawaii County Mass Transit Agency,19.64832,-156.00187,20,1.0
Hawaii County Mass Transit Agency,19.73991,-156.01346,15,1.0
Hawaii County Mass Transit Agency,19.82845,-155.98965,15,1.0
Hawaii County Mass Transit Agency,19.72609,-155.08873,4,1.0
Hawaii County Mass Transit Agency,19.72756,-155.09101,2,1.0
Hawaii County Mass Transit Agency,19.78367,-155.09341,5,1.0
Hawaii County Mass Transit Agency,19.78967,-155.09469,5,1.0
Hawaii County Mass Transit Agency,19.82994,-155.10404,4,1.0
Hawaii County Mass Transit Agency,20.02029,-155.66922,5,1.0
Hawaii County Mass Transit Agency,19.93445,-155.79256,3,1.0
Hawaii County Mass Transit Agency,19.9269,-155.78769,8,1.0
Hawaii County Mass Transit Agency,19.92122,-155.85959,3,1.0
Hawaii County Mass Transit Agency,20.02118,-155.66779,1,1.0
Hawaii County Mass Transit Agency,20.2305,-155.79816,3,1.0
Hawaii County Mass Transit Agency,20.2381,-155.83021,3,1.0
Hawaii County Mass Transit Agency,20.03922,-155.82973,2,1.0
Hawaii County Mass Transit Agency,20.23796,-155.8302,3,1.0
Hawaii County Mass Transit Agency,20.23046,-155.79859,3,1.0
Hawaii County Mass Transit Agency,20.03864,-155.82937,1,1.0
Hawaii County Mass Transit Agency,20.02656,-155.6987,1,1.0
Hawaii County Mass Transit Agency,20.02223,-155.67452,1,1.0
Hawaii County Mass Transit Agency,19.93452,-155.79243,6,1.0
Hawaii County Mass Transit Agency,19.64249,-156.0034,2,1.0
Hawaii County Mass Transit Agency,19.63392,-155.98976,11,1.0
Hawaii County Mass Transit Agency,19.62829,-155.98792,11,1.0
Hawaii County Mass Transit Agency,19.62082,-155.98491,11,1.0
