geoid,countyfp,prc_nonengprof_final,prc_nonengprof_final_unreliable_flag,prc_caraccess_final,prc_caraccess_final_unreliable_flag,prcdisabled_final,prcdisabled_final_unreliable_flag,prc_pov_final,prc_pov_final_unreliable_flag,prc_youth_final,prc_youth_final_unreliable_flag,prc_asian,prc_asian_unreliable_flag,prc_black,prc_black_unreliable_flag,prc_latino,prc_latino_unreliable_flag,prc_native,prc_native_unreliable_flag,prc_white,prc_white_unreliable_flag,prc_centralamerican,prc_centralamerican_unreliable_flag,prc_cuban,prc_cuban_unreliable_flag,prc_dominican,prc_dominican_unreliable_flag,prc_mexican,prc_mexican_unreliable_flag,prc_puertorican,prc_puertorican_unreliable_flag,prc_southam,prc_southam_unreliable_flag,prc_asianindian,prc_asianindian_unreliable_flag,prc_chinese,prc_chinese_unreliable_flag,prc_filipino,prc_filipino_unreliable_flag,prc_japanese,prc_japanese_unreliable_flag,prc_korean,prc_korean_unreliable_flag,prc_vietnamese,prc_vietnamese_unreliable_flag,prc_native_hi,prc_native_hi_unreliable_flag,cvapdens,cvapdens_unreliable_flag,tot_elignonreg_prc_final,tot_elignonreg_prc_final_unreliable_flag,job_dens,pollvoter_dens,pop20,areakm,popdens,vbm_tot_2016,turnout_tot_2016,vbm_tot_2020,turnout_tot_2020
15001020900,1.0,0.05021,0.0,0.98455,0.0,0.09256,0.0,0.09845,0.0,0.04169,1.0,0.39656,0.0,0.0,1.0,0.0869,0.0,0.0,1.0,0.20556,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.03573,1.0,0.02206,1.0,0.00485,1.0,0.00287,1.0,0.05801,0.0,0.02514,0.0,0.23511,0.0,0.01279,1.0,0.0139,1.0,0.0225,1.0,0.02354,0.0,0.0,1.0,0.00312,0.01678,4778.0,28.71426,166.39816,0.87075,0.64276,0.96956,0.75045
15001021003,1.0,0.09384,0.0,0.96521,0.0,0.16821,0.0,0.25314,0.0,0.04426,1.0,0.09345,0.0,0.00141,1.0,0.27963,0.0,0.01029,1.0,0.26413,0.0,0.00282,1.0,0.0,1.0,0.0,1.0,0.02255,1.0,0.09655,0.0,0.0,1.0,0.0,1.0,0.00141,1.0,0.06695,0.0,0.0303,0.0,0.0,1.0,0.0,1.0,0.15955,0.0,0.03347,0.0,0.14648,0.0,0.00102,0.03319,7421.0,33.86342,219.14504,0.87031,0.50091,0.94408,0.63591
15001021011,1.0,0.07046,1.0,0.9561,0.0,0.19995,1.0,0.23983,0.0,0.06579,1.0,0.0629,0.0,5e-05,1.0,0.2726,0.0,0.0,1.0,0.28402,0.0,0.00012,1.0,2e-05,1.0,0.0,1.0,0.11968,1.0,0.08765,1.0,0.0,1.0,0.0,1.0,0.00732,1.0,0.02134,1.0,0.05101,0.0,0.0,1.0,2e-05,1.0,0.09262,0.0,0.01914,0.0,0.11097,0.0,0.00541,0.01606,4380.0,246.35661,17.77911,0.87653,0.57775,0.95829,0.69513
15001021013,1.0,0.11771,0.0,0.97917,0.0,0.16524,0.0,0.21887,0.0,0.06159,1.0,0.35968,0.0,0.0,1.0,0.05348,0.0,0.0,1.0,0.16857,0.0,0.0,1.0,0.00079,1.0,0.0,1.0,0.00478,1.0,0.02992,0.0,0.0,1.0,0.00158,1.0,0.01345,1.0,0.17366,0.0,0.15316,0.0,0.00674,1.0,0.00495,1.0,0.15612,0.0,0.02501,0.0,0.20467,0.0,0.05797,0.01891,4806.0,139.448,34.46446,0.84803,0.55122,0.95499,0.68309
15001021014,1.0,0.06622,1.0,0.98102,0.0,0.08058,0.0,0.10214,0.0,0.05392,1.0,0.24018,0.0,0.0,1.0,0.07537,0.0,0.0012,1.0,0.3553,0.0,0.0,1.0,0.03028,1.0,0.0,1.0,0.01215,1.0,0.01574,1.0,0.0,1.0,0.0,1.0,0.00377,1.0,0.18331,0.0,0.01978,0.0,0.0,1.0,0.0034,1.0,0.10371,0.0,0.03269,0.0,0.0261,0.0,0.00508,0.03385,8399.0,20.64424,406.84473,,,0.95061,0.6901
15001021015,1.0,0.06622,1.0,0.98102,0.0,0.08058,0.0,0.10214,0.0,0.05392,1.0,0.24018,0.0,0.0,1.0,0.07537,0.0,0.0012,1.0,0.3553,0.0,0.0,1.0,0.03028,1.0,0.0,1.0,0.01215,1.0,0.01574,1.0,0.0,1.0,0.0,1.0,0.00377,1.0,0.18331,0.0,0.01978,0.0,0.0,1.0,0.0034,1.0,0.10371,0.0,0.0241,0.0,0.04406,0.0,0.00541,0.02451,6080.0,20.79457,292.38396,,,0.9506,0.69011
15001021016,1.0,0.03811,0.0,0.95364,0.0,0.18657,0.0,0.21058,0.0,0.1155,0.0,0.06693,0.0,0.00732,1.0,0.16093,0.0,0.00139,1.0,0.37695,0.0,0.00767,1.0,0.0,1.0,0.0007,1.0,0.02766,0.0,0.07274,0.0,0.00116,1.0,0.0,1.0,0.00337,1.0,0.03172,1.0,0.03079,0.0,0.00081,1.0,0.0,1.0,0.15187,0.0,0.02469,0.0,0.11924,0.0,0.00064,0.02336,5525.0,69.45268,79.55056,,,0.95089,0.68262
15001021017,1.0,0.03811,0.0,0.95364,0.0,0.18657,0.0,0.21058,0.0,0.1155,0.0,0.06693,0.0,0.00732,1.0,0.16093,0.0,0.00139,1.0,0.37695,0.0,0.00767,1.0,0.0,1.0,0.0007,1.0,0.02766,0.0,0.07274,0.0,0.00116,1.0,0.0,1.0,0.00337,1.0,0.03172,1.0,0.03079,0.0,0.00081,1.0,0.0,1.0,0.15187,0.0,0.02134,0.0,0.10561,0.0,0.00133,0.01751,4572.0,81.73192,55.93898,,,0.95998,0.71566
15001021101,1.0,0.03545,0.0,0.93325,0.0,0.13692,0.0,0.29518,0.0,0.03733,1.0,0.05403,0.0,0.00458,1.0,0.09987,0.0,0.00589,1.0,0.6444,0.0,0.02227,1.0,0.00295,1.0,0.0,1.0,0.01637,1.0,0.0095,1.0,0.01212,1.0,0.00393,1.0,0.00164,1.0,0.0501,0.0,0.00393,1.0,0.00098,1.0,0.0,1.0,0.03733,0.0,0.01763,0.0,0.23185,0.0,0.00264,0.01439,2791.0,117.49511,23.75418,0.88724,0.52362,0.94217,0.58431
15001021107,1.0,0.09255,0.0,0.90922,0.0,0.18084,0.0,0.1999,0.0,0.08084,1.0,0.10732,0.0,0.00287,1.0,0.21125,0.0,0.00237,1.0,0.35722,0.0,1e-05,1.0,0.0,1.0,0.0,1.0,0.09457,0.0,0.06537,0.0,0.00636,1.0,0.0,1.0,0.01198,1.0,0.07662,0.0,0.02021,0.0,0.0,1.0,0.0,1.0,0.12378,0.0,0.00734,0.0,0.27234,0.0,0.00693,0.0063,1363.0,477.40915,2.85499,,,0.94159,0.62965
15001021108,1.0,0.09254,0.0,0.90922,0.0,0.18086,0.0,0.19985,0.0,0.08086,1.0,0.10731,0.0,0.00287,1.0,0.21126,0.0,0.00237,1.0,0.35725,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.09458,0.0,0.06539,0.0,0.00636,1.0,0.0,1.0,0.01198,1.0,0.07662,0.0,0.02021,0.0,0.0,1.0,0.0,1.0,0.12378,0.0,0.03308,0.0,0.10376,0.0,0.00577,0.03163,6334.0,126.39337,50.11339,,,0.94645,0.62161
15001021203,1.0,0.11022,0.0,0.9291,0.0,0.12933,0.0,0.33651,0.0,0.04361,1.0,0.12574,0.0,0.00769,1.0,0.20415,0.0,0.0,1.0,0.27649,0.0,0.01881,1.0,0.00293,1.0,0.0,1.0,0.05392,1.0,0.03491,1.0,0.0,1.0,0.0,1.0,0.00192,1.0,0.09984,0.0,0.01811,0.0,0.0,1.0,0.00273,1.0,0.12696,0.0,0.02729,0.0,0.13628,0.0,0.01069,0.02253,6107.0,2059.10073,2.96586,,,0.95314,0.64403
15001021204,1.0,0.11022,0.0,0.9291,0.0,0.12932,0.0,0.33653,0.0,0.0436,1.0,0.12575,0.0,0.00769,1.0,0.20415,0.0,0.0,1.0,0.27648,0.0,0.01882,1.0,0.00293,1.0,0.0,1.0,0.05392,1.0,0.0349,1.0,0.0,1.0,0.0,1.0,0.00192,1.0,0.09985,0.0,0.01811,0.0,0.0,1.0,0.00273,1.0,0.12696,0.0,0.01294,0.0,0.04071,0.0,0.00391,0.01321,2868.0,435.70641,6.58241,,,0.95037,0.67703
15001021300,1.0,0.09979,1.0,0.95282,0.0,0.07779,0.0,0.14153,0.0,0.07877,1.0,0.10939,0.0,0.01048,1.0,0.13078,0.0,0.00676,1.0,0.39619,0.0,0.0,1.0,0.00855,1.0,0.0,1.0,0.10526,1.0,0.01145,1.0,0.00552,1.0,0.0,1.0,0.0011,1.0,0.04745,1.0,0.02607,0.0,0.00055,1.0,0.0,1.0,0.08387,0.0,0.03679,0.0,0.22648,0.0,0.01003,0.03594,5912.0,868.66754,6.80583,0.89589,0.59652,0.94238,0.69852
15001021402,1.0,0.08815,1.0,0.9738,0.0,0.09322,0.0,0.09507,0.0,0.05003,1.0,0.31525,0.0,0.00238,1.0,0.1072,0.0,0.0,1.0,0.19693,0.0,0.02356,1.0,0.00265,1.0,0.0,1.0,0.01668,1.0,0.02303,1.0,0.0,1.0,0.00291,1.0,0.00132,1.0,0.14876,1.0,0.1612,0.0,0.0,1.0,0.0,1.0,0.14108,1.0,0.01872,0.0,0.06112,0.0,0.01897,0.02106,3874.0,48.25479,80.28219,0.88187,0.60504,0.94517,0.70229
15001021502,1.0,0.04706,1.0,0.93792,0.0,0.1364,0.0,0.11073,0.0,0.08284,1.0,0.1011,0.0,0.0016,1.0,0.13527,0.0,0.00089,1.0,0.41517,0.0,9e-05,1.0,5e-05,1.0,0.00345,1.0,0.01975,1.0,0.08314,0.0,0.00499,1.0,0.00194,1.0,0.00369,1.0,0.04282,0.0,0.0462,0.0,0.0067,1.0,1e-05,1.0,0.10099,0.0,0.02479,0.0,0.0,1.0,0.00891,0.04595,5432.0,937.98603,5.79113,0.76596,0.61907,0.92065,0.73853
15001021504,1.0,0.06001,0.0,0.96233,0.0,0.12606,0.0,0.11553,0.0,0.10928,1.0,0.18584,0.0,0.0004,1.0,0.10651,0.0,0.0,1.0,0.15887,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.03471,1.0,0.04542,1.0,0.0,1.0,0.0,1.0,0.00555,1.0,0.13011,0.0,0.04046,0.0,0.00456,1.0,0.0,1.0,0.28659,0.0,0.02261,0.0,0.0,1.0,0.0756,0.04634,5929.0,38.26699,154.9377,0.77702,0.57132,0.90617,0.68404
15001021510,1.0,0.07323,0.0,0.95175,0.0,0.06235,0.0,0.12279,0.0,0.02393,1.0,0.32808,0.0,0.0,1.0,0.06463,0.0,0.0,1.0,0.47175,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.04449,0.0,0.00554,1.0,0.0,1.0,0.0,1.0,0.00277,1.0,0.18935,1.0,0.12881,0.0,0.00058,1.0,0.0,1.0,0.05938,0.0,0.02631,0.0,0.33478,0.0,0.02263,0.03416,3548.0,33.06025,107.31922,,,0.91177,0.71504
15001021511,1.0,0.07323,0.0,0.95175,0.0,0.06235,0.0,0.1228,0.0,0.02392,1.0,0.32808,0.0,0.0,1.0,0.06462,0.0,0.0,1.0,0.47177,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.04449,0.0,0.00554,1.0,0.0,1.0,0.0,1.0,0.00277,1.0,0.18935,1.0,0.12881,0.0,0.00058,1.0,0.0,1.0,0.05937,0.0,0.00922,0.0,0.22975,0.0,0.00286,0.01154,1567.0,3.50743,446.76551,,,0.92547,0.70486
15001021512,1.0,0.0615,1.0,0.96026,0.0,0.04071,0.0,0.07704,0.0,0.09513,0.0,0.16216,0.0,0.0063,1.0,0.0681,0.0,0.0,1.0,0.41228,0.0,0.00184,1.0,0.0,1.0,0.0,1.0,0.02771,1.0,0.03003,1.0,0.0,1.0,0.0,1.0,0.03468,1.0,0.06287,1.0,0.04272,0.0,0.00155,1.0,0.0,1.0,0.13446,0.0,0.02399,0.0,0.27007,0.0,0.02423,0.03478,4529.0,17.31508,261.56389,,,0.90543,0.68303
15001021513,1.0,0.0615,1.0,0.96026,0.0,0.04081,0.0,0.07709,0.0,0.09515,0.0,0.16219,0.0,0.00629,1.0,0.06815,0.0,0.0,1.0,0.41196,0.0,0.00184,1.0,0.0,1.0,0.0,1.0,0.02771,1.0,0.03005,1.0,0.0,1.0,0.0,1.0,0.03464,1.0,0.06296,1.0,0.04272,0.0,0.00155,1.0,0.0,1.0,0.13465,0.0,0.03302,0.0,0.16253,0.0,0.0218,0.05178,6107.0,275.32237,22.18127,,,0.91333,0.70243
15001021605,1.0,0.13177,0.0,0.91214,0.0,0.06638,0.0,0.08903,0.0,0.05903,1.0,0.20958,0.0,0.00486,1.0,0.15086,0.0,0.00213,1.0,0.35527,0.0,0.02146,1.0,0.0,1.0,0.0,1.0,0.09082,0.0,0.03139,1.0,0.00294,1.0,0.02045,1.0,0.00668,1.0,0.11501,0.0,0.04161,0.0,0.01488,1.0,0.00152,1.0,0.13719,0.0,0.02371,0.0,0.28213,0.0,0.06073,0.03478,3784.0,15.23654,248.35033,,,0.904,0.67378
15001021606,1.0,0.13177,0.0,0.91214,0.0,0.06638,0.0,0.08903,0.0,0.05903,1.0,0.20958,0.0,0.00486,1.0,0.15086,0.0,0.00213,1.0,0.35527,0.0,0.02146,1.0,0.0,1.0,0.0,1.0,0.09082,0.0,0.03139,1.0,0.00294,1.0,0.02045,1.0,0.00668,1.0,0.11501,0.0,0.04161,0.0,0.01488,1.0,0.00152,1.0,0.13719,0.0,0.02333,0.0,0.19854,0.0,0.01661,0.03623,4115.0,6.60617,622.90223,,,0.91136,0.69205
15001021607,1.0,0.08271,1.0,0.98178,0.0,0.07279,0.0,0.07652,0.0,0.07621,1.0,0.19265,0.0,0.03142,1.0,0.07686,0.0,0.00739,1.0,0.50696,0.0,0.00435,1.0,0.0,1.0,0.00163,1.0,0.04621,1.0,0.00891,1.0,0.00891,1.0,0.0,1.0,0.02229,1.0,0.04686,1.0,0.0623,0.0,0.01892,1.0,0.00174,1.0,0.03501,0.0,0.02345,0.0,0.06877,0.0,0.00486,0.0458,4445.0,4.96486,895.29301,,,0.90541,0.70907
15001021608,1.0,0.08271,1.0,0.98178,0.0,0.07279,0.0,0.07652,0.0,0.07621,1.0,0.19265,0.0,0.03142,1.0,0.07686,0.0,0.00739,1.0,0.50696,0.0,0.00435,1.0,0.0,1.0,0.00163,1.0,0.04621,1.0,0.00891,1.0,0.00891,1.0,0.0,1.0,0.02229,1.0,0.04686,1.0,0.0623,0.0,0.01892,1.0,0.00174,1.0,0.03501,0.0,0.02348,0.0,0.25058,0.0,0.0035,0.03826,3827.0,5.8373,655.61078,,,0.89487,0.66153
15001021705,1.0,0.11929,0.0,0.99353,0.0,0.07331,0.0,0.10142,0.0,0.04531,1.0,0.25745,0.0,0.0,1.0,0.05644,0.0,8e-05,1.0,0.2377,0.0,0.00863,1.0,0.0,1.0,0.0,1.0,0.00913,1.0,0.02955,1.0,0.0,1.0,0.0,1.0,0.00149,1.0,0.16698,0.0,0.04938,0.0,0.0,1.0,0.0,1.0,0.15296,0.0,0.03236,0.0,0.10019,0.0,0.02716,0.01624,6365.0,107.80028,59.04438,,,0.9749,0.71571
15001021706,1.0,0.11929,0.0,0.99353,0.0,0.07331,0.0,0.10142,0.0,0.04531,1.0,0.25745,0.0,0.0,1.0,0.05644,0.0,8e-05,1.0,0.2377,0.0,0.00863,1.0,0.0,1.0,0.0,1.0,0.00913,1.0,0.02955,1.0,0.0,1.0,0.0,1.0,0.00149,1.0,0.16698,0.0,0.04938,0.0,0.0,1.0,0.0,1.0,0.15296,0.0,0.01893,0.0,0.08939,0.0,0.01916,0.0102,3792.0,416.00121,9.11536,,,0.97336,0.71562
15001021707,1.0,0.07675,0.0,0.97848,0.0,0.05073,0.0,0.09344,0.0,0.04466,1.0,0.15425,0.0,0.01517,1.0,0.14527,0.0,0.00097,1.0,0.47075,0.0,0.00097,1.0,0.0,1.0,0.0,1.0,0.09903,0.0,0.03046,1.0,0.00461,1.0,0.0,1.0,0.01578,0.0,0.09988,0.0,0.02718,0.0,0.00194,1.0,0.00316,1.0,0.05473,0.0,0.01664,0.0,0.0,1.0,0.00612,0.02381,4993.0,161.78733,30.8615,,,0.95145,0.72512
15001021708,1.0,0.07675,0.0,0.97848,0.0,0.05073,0.0,0.09344,0.0,0.04466,1.0,0.15425,0.0,0.01517,1.0,0.14527,0.0,0.00097,1.0,0.47075,0.0,0.00097,1.0,0.0,1.0,0.0,1.0,0.09903,0.0,0.03046,1.0,0.00461,1.0,0.0,1.0,0.01578,0.0,0.09988,0.0,0.02718,0.0,0.00194,1.0,0.00316,1.0,0.05473,0.0,0.02103,0.0,0.142,0.0,0.09018,0.022,4149.0,241.99257,17.14515,,,0.94614,0.72709
15001021800,1.0,0.07209,0.0,0.97491,0.0,0.15826,0.0,0.14305,0.0,0.07819,1.0,0.17989,0.0,0.0025,1.0,0.13755,0.0,0.0,1.0,0.32978,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0145,1.0,0.10053,0.0,0.0005,1.0,0.0,1.0,0.0015,1.0,0.15038,0.0,0.03434,0.0,0.0,1.0,0.0,1.0,0.1047,0.0,0.03048,0.0,0.0,1.0,0.01561,0.02268,6976.0,403.01086,17.30971,0.9173,0.59902,0.96859,0.71844
15001021902,1.0,0.06669,0.0,0.95201,0.0,0.13852,0.0,0.09212,0.0,0.08019,1.0,0.23944,0.0,0.00312,1.0,0.19212,0.0,0.0,1.0,0.21479,0.0,0.0,1.0,0.01445,1.0,0.0,1.0,0.0425,0.0,0.09408,1.0,0.0,1.0,0.0,1.0,0.00113,1.0,0.15528,0.0,0.07594,0.0,0.01388,1.0,0.0,1.0,0.07849,0.0,0.01765,0.0,0.02736,0.0,0.00762,0.01217,4212.0,331.5178,12.7052,0.90989,0.55508,0.96789,0.68125
15001022000,1.0,0.05379,1.0,0.96656,0.0,0.14211,0.0,0.13552,1.0,0.05301,1.0,0.2758,0.0,1e-05,1.0,0.11153,0.0,0.0,1.0,0.26278,0.0,2e-05,1.0,0.0,1.0,0.0,1.0,0.04645,1.0,0.03908,1.0,0.00773,1.0,0.0,1.0,0.00116,1.0,0.20541,0.0,0.04487,0.0,0.0,1.0,0.0,1.0,0.09987,0.0,0.01282,0.0,0.11725,0.0,0.00329,0.00673,2675.0,1224.08379,2.18531,0.92563,0.58293,0.97363,0.72004
15001022102,1.0,0.10295,1.0,0.96095,0.0,0.1553,1.0,0.19945,0.0,0.04555,1.0,0.29124,0.0,0.022,1.0,0.08735,1.0,0.0,1.0,0.32103,0.0,0.0002,1.0,3e-05,1.0,0.0,1.0,0.02124,1.0,0.04608,1.0,0.0,1.0,0.00125,1.0,0.00503,1.0,0.19204,1.0,0.07971,0.0,0.0,1.0,3e-05,1.0,0.04832,1.0,0.00833,0.0,0.0,1.0,0.00222,0.01066,2114.0,847.74891,2.49366,0.88745,0.60908,0.95374,0.75093
15001990400,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,0.0,1.0,0.0,1.0,,,0.0,82.86929,0.0,,,,
15001990500,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,0.0,1.0,0.0,1.0,,,0.0,92.03964,0.0,,,,
15001990600,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,0.0,1.0,0.0,1.0,,,0.0,31.90369,0.0,,,,
15001990700,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,0.0,1.0,0.0,1.0,,,0.0,22.2533,0.0,,,,
15001990800,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,0.0,1.0,0.0,1.0,,,0.0,95.61391,0.0,,,,
15001990900,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,0.0,1.0,0.0,1.0,,,0.0,110.08188,0.0,,,,
